"projectID";"legalBasis";"title";"uniqueProgrammePart"
"101070482";"HORIZON.2.4.2";"Key Digital Technologies";""
"101079363";"HORIZON.4.1.2";"Twinning";""
"101079363";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101075672";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075672";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101060393";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060393";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101046742";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046742";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057429";"HORIZON.2.1";"Health";"true"
"101057429";"HORIZON.2.1.1";"Health throughout the Life Course";""
"101069118";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062862";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101080167";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101080167";"HORIZON.2.4.2";"Key Digital Technologies";""
"101058020";"HORIZON.1.3";"Research infrastructures";"true"
"101058020";"HORIZON.1.3.2";"Opening, Integrating and Interconnecting Research Infrastructures";""
"101081460";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101081460";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101058349";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101075592";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075592";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101062360";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064972";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068791";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060768";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101060768";"HORIZON.2.2.2";"Cultural Heritage";""
"101075609";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069506";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069506";"HORIZON.2.5.5";"Communities and Cities";""
"101060415";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060415";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101070767";"HORIZON.3.2";"European innovation ecosystems";"true"
"101070767";"HORIZON.3.2.3";"Joint programmes close to innovators";""
"101058093";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101058093";"HORIZON.4.2.8";"Gender equality";""
"101057739";"HORIZON.2.1";"Health";"true"
"101057739";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101065577";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057262";"HORIZON.2.1";"Health";"true"
"101057262";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101060874";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060874";"HORIZON.2.6.7";"Circular Systems";""
"101057795";"HORIZON.2.1";"Health";"true"
"101057795";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101072443";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101052342";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101052342";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101060014";"HORIZON.2.6.5";"Food Systems";""
"101060014";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101070634";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070634";"HORIZON.2.4.2";"Key Digital Technologies";""
"101070285";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070285";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101046878";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046878";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101055476";"HORIZON.3.2.2";"Promote and co-fund innovation programmes";""
"101055476";"HORIZON.3.2";"European innovation ecosystems";"true"
"101069750";"HORIZON.2.5.2";"Energy Supply";""
"101069750";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069750";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101069750";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101060361";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060361";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101073231";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072895";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073533";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066378";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060712";"HORIZON.2.6.4";"Seas, Oceans and Inland Waters";""
"101060712";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101061722";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073437";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101046787";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046787";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046448";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046448";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101065974";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070136";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070136";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101061314";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101062275";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073237";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069690";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069690";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101056946";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075602";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075602";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101079310";"HORIZON.4.1.2";"Twinning";""
"101079310";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101060481";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060481";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101047137";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101047137";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101075330";"HORIZON.2.5.2";"Energy Supply";""
"101075330";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101057779";"HORIZON.2.1";"Health";"true"
"101057779";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101058004";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101074004";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101074004";"HORIZON.2.3";"Civil Security for Society";"true"
"101072735";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073012";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063055";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066105";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058547";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058547";"HORIZON.2.4.4";"Advanced Materials";""
"101060075";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060075";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101079125";"HORIZON.4.1.2";"Twinning";""
"101079125";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101070310";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070310";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101075510";"HORIZON.2.5.2";"Energy Supply";""
"101075510";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101064916";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070536";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070536";"HORIZON.2.4.3";"Emerging enabling technologies";""
"101070976";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101072780";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058523";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058523";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058732";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058732";"HORIZON.2.4.4";"Advanced Materials";""
"101057127";"HORIZON.2.1";"Health";"true"
"101057127";"HORIZON.2.1.6";"Health Care Systems";""
"101069877";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101069877";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069877";"HORIZON.2.5.8";"Smart Mobility";""
"101065137";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101071178";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101064004";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070405";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070405";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101057619";"HORIZON.2.1";"Health";"true"
"101057619";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057730";"HORIZON.2.1";"Health";"true"
"101057730";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101058905";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101080052";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101080052";"HORIZON.2.1";"Health";""
"101080052";"HORIZON.2.4";"Digital, Industry and Space";""
"101080052";"HORIZON.2.3";"Civil Security for Society";""
"101080052";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101080052";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101071040";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058608";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058608";"HORIZON.2.4.4";"Advanced Materials";""
"101066474";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101081604";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101081604";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101063867";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068908";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072818";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067344";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064305";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101046109";"HORIZON.2.1";"Health";"true"
"101046109";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101082176";"HORIZON.2.5.2";"Energy Supply";""
"101082176";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101077049";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101077049";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101077049";"HORIZON.2.5.8";"Smart Mobility";""
"101056874";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056874";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056874";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101059786";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059786";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101072732";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059605";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058229";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101076165";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101076165";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101076165";"HORIZON.2.5.8";"Smart Mobility";""
"101057332";"HORIZON.2.1";"Health";"true"
"101057332";"HORIZON.2.1.6";"Health Care Systems";""
"101067793";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072731";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056755";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056755";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101067179";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066817";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056844";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056844";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101057596";"HORIZON.2.1";"Health";"true"
"101057596";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101046968";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046968";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101073026";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061664";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072892";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079357";"HORIZON.1.3";"Research infrastructures";"true"
"101079357";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101061645";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061645";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101060455";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060455";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060464";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060464";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101062963";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070558";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070558";"HORIZON.2.4.2";"Key Digital Technologies";""
"101079113";"HORIZON.4.1.2";"Twinning";""
"101079113";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101064461";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070144";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070144";"HORIZON.2.4.2";"Key Digital Technologies";""
"101073025";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073045";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057778";"HORIZON.2.1";"Health";"true"
"101057778";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101068362";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057971";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101057971";"HORIZON.2.4.4";"Advanced Materials";""
"101081463";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068377";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057548";"HORIZON.2.1";"Health";"true"
"101057548";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101057668";"HORIZON.2.1";"Health";"true"
"101057668";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101046870";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046870";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101067363";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068449";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072448";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067343";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061817";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056712";"HORIZON.2.1";"Health";"true"
"101056712";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101061407";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101046016";"HORIZON.2.1";"Health";"true"
"101046016";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101058252";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101072551";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073546";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070537";"HORIZON.2.3.3";"Cybersecurity";""
"101070537";"HORIZON.2.3";"Civil Security for Society";"true"
"101070351";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070351";"HORIZON.2.4.6";"Next Generation Internet";""
"101066427";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072980";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079467";"HORIZON.4.1.2";"Twinning";""
"101079467";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101066906";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061550";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061550";"HORIZON.2.2.1";"Democracy and Governance";""
"101057043";"HORIZON.2.1";"Health";"true"
"101057043";"HORIZON.2.1.3";"Non-Communicable and Rare Diseases";""
"101058518";"HORIZON.1.3";"Research infrastructures";"true"
"101058518";"HORIZON.1.3.2";"Opening, Integrating and Interconnecting Research Infrastructures";""
"101060576";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101047263";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101047263";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101073949";"HORIZON.2.3.2";"Protection and Security";""
"101073949";"HORIZON.2.3";"Civil Security for Society";"true"
"101060899";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101060899";"HORIZON.2.2.1";"Democracy and Governance";""
"101062703";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057603";"HORIZON.2.1";"Health";"true"
"101057603";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101072427";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057764";"HORIZON.2.1";"Health";"true"
"101057764";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101067053";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061104";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061104";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101070350";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070350";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
